fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3.9053821499064405,-1.7760344848244995,0.8687112449929597,-0.24406414883189959,-0.2697548218864164,-0.5765614787851066,-0.6954920403003809,1.7787809469590536,-1.587095626438338,1.0523603475032282,-1.1492142081722905,7
-0.5893075915301074,1.1370088436179573,-0.9736243061150361,-0.5944269231011694,0.13345505354434192,-0.5765614787851066,-0.059550973158271105,-0.553421404534124,-0.48256207475411556,-0.9224893013627005,-0.5827904676298759,5
-0.3558172153515852,1.6591581194708502,-1.3830322063612575,0.03622607058351608,-0.14242538753986106,-0.9660994680744858,-0.9983211198918619,0.392506821945639,-0.09272670357145224,-0.8063216749588222,-1.0548102514152202,5
0.40302650722861105,-0.34699436143763396,0.20342340709285006,0.10629862543737008,-0.0787606703665834,0.7868214837277205,2.3630816635735763,0.881780042538545,-0.0277541417076731,-0.2835673561413707,-0.9604062946581517,5
-0.6476801855747376,0.4774518635932501,-1.0759762811765916,0.10629862543737008,-0.2273116771042313,-0.0896389921733826,1.1517653452076524,0.3707613454748191,1.2716970955678781,-0.690154048554944,-0.8660023379010832,5
-0.414189809396216,-0.9515882597936155,0.20342340709285006,-0.5944269231011694,-0.1848685323220462,0.9815904783724102,0.5461071860246907,0.20767027194385043,0.946834286248991,-0.22548354293943154,-0.8660023379010832,6
0.40302650722861105,-0.4019574431063593,0.20342340709285006,0.17637118029122376,0.11223348115324937,0.2998989971159966,1.5454431486765776,0.7458708145960711,0.03721842015610316,-0.16739972973749243,-0.8660023379010832,6
2.3293221107014177,-0.7866990147874385,1.8410550080777353,-0.1739915939780459,0.06979033637106424,-0.9660994680744858,-0.8771894880552695,1.9690538660784567,-1.002342569664337,-0.9805731145646396,-0.8660023379010832,5
-1.1146609379317816,1.4118242519615856,-1.1783282562381467,-0.24406414883189959,-0.566856835361712,-0.4791769814627618,-0.9074723960144176,-0.4881849751217245,1.4016422192954334,-0.05123210333361416,-0.016366727087462816,6
-0.414189809396216,0.03774721024344556,-0.7177443684611479,-0.033846484270337915,0.19711977071761755,0.7868214837277205,0.5763900939838388,0.5827797410651024,0.4920263532025485,-0.2835673561413707,-0.9604062946581517,5
1.1618702298088077,-0.5668466881125362,0.8687112449929597,-0.10391903912419191,2.6800437404754467,-1.0634839653968307,-1.058886935810158,1.425416954308501,-0.8074248840730055,-0.16739972973749243,-0.8660023379010832,6
-0.47256240344084627,-0.1271420347627314,-1.280680231299702,-0.5944269231011694,-0.0787606703665834,-0.28440798681807217,-0.48351168458634436,-0.7600034310066722,0.29710866761121396,-0.690154048554944,0.07803722966960575,6
1.2786154178980684,-1.6111452398183226,1.0222392075852926,-0.3141367036857536,-0.4607489734062492,-0.9660994680744858,-0.6954920403003809,0.5555978954766077,-1.0673151315281164,1.4008632267148629,0.5500570134549502,7
-0.3558172153515852,-1.5012190764808713,-0.05245653056103822,-0.3842092585396076,-0.757850986881545,0.2998989971159966,0.9095020815344678,-0.9122217663022912,-1.0673151315281164,0.761941281493533,0.45565305669788164,6
1.8623413583443733,0.3125626185870732,1.6363510579546245,0.03622607058351608,-0.015095953193306,-0.28440798681807217,0.06158065867832125,1.0992348072465636,-0.8723974459367818,-0.05123210333361416,0.5500570134549502,6
1.2786154178980684,-1.6111452398183226,1.0222392075852926,-0.3141367036857536,-0.4607489734062492,-0.9660994680744858,-0.6954920403003809,0.5555978954766077,-1.0673151315281164,1.4008632267148629,0.5500570134549502,7
-0.822797967708629,1.2744165477897713,-1.280680231299702,-0.1739915939780459,-0.5244136905795269,1.8580509542735133,0.4855413701063945,0.392506821945639,1.6615324667505442,0.7038574682915939,-0.48838651087280727,5
-0.414189809396216,5.753907703790908,-1.3830322063612575,-0.3141367036857536,1.0459826663613192,-1.0634839653968307,-1.1497356596876023,-1.09705831630408,1.206724533704102,-1.5033274333820912,0.45565305669788164,3
0.34465391318398075,0.4224887819245245,1.124591182646848,-0.3842092585396076,3.8684517943766297,0.6894369864053758,1.9088380441863546,0.22941574841461004,-1.2622328171194481,2.0978689851381316,-1.0548102514152202,5
0.46139910127324135,-0.7317359331187129,1.1757671701776258,-0.5243543682473154,-0.3546411114507867,-0.868714970752141,-0.9377553039735657,-1.1731674839518893,-0.6774797603454501,0.18110314947414172,1.9661163648109836,8
-1.3481513141103036,-1.1164775047997921,0.25459939462362774,7.2536992205304704,-0.7154078420993598,-0.9660994680744858,1.999686768063799,-0.5751668810048837,-0.09272670357145224,-0.5739864221510657,1.0220767972402947,4
-0.822797967708629,0.5598964860963386,-0.5130404183380372,-0.10391903912419191,3.2530261950349453,-0.9660994680744858,-0.8771894880552695,-0.3685848545323354,0.5569989150663248,-0.399734982545249,-0.11077068384453137,6
-0.5893075915301074,-0.2920312797689083,0.25459939462362774,-0.3141367036857536,-0.5456352629706195,1.4685129649841342,0.2129951984740617,0.27290670135624995,-0.09272670357145224,-0.05123210333361416,-0.39398255411573874,7
1.3369880119426987,1.6316765786364875,0.5104793322775161,0.03622607058351608,-0.03631752558439856,0.9815904783724102,0.6975217258204311,0.7186889690075764,-1.002342569664337,-0.8063216749588222,-0.48838651087280727,5
-0.9979157498425208,-0.7866990147874385,1.124591182646848,-0.5944269231011694,-0.37586268384187893,0.6894369864053758,3.0898714545931303,-2.4887688104351695,-1.2622328171194481,-0.9224893013627005,1.0220767972402947,6
-0.0055816510838019645,0.4499703227588873,-0.25716048068414893,0.03622607058351608,-0.015095953193306,-0.9660994680744858,-0.8469065800961214,0.7730526601845659,-0.35261695102656304,-0.2835673561413707,-1.0548102514152202,5
0.6948894774517634,-0.7866990147874385,0.7151832824006266,4.450797026376314,-0.3970842562329715,0.2025144997936518,-0.24124842091315965,0.9850710557748493,-0.1576992654352285,0.8781089078974113,0.45565305669788164,7
-0.822797967708629,-0.7866990147874385,-0.15480850562259363,-0.3141367036857536,0.3032276326730821,-1.1608684627191754,-1.2103014756058985,-1.1731674839518893,0.8168891625214356,-0.4578187957471881,0.9276728404832261,4
0.6365168834071332,-1.4462559948121456,1.329295132769959,-0.10391903912419191,-0.290976394277509,-0.9660994680744858,-0.8771894880552695,-0.31422116335534583,-0.7424523222092264,2.736790930359461,1.494096581025639,7
-0.0055816510838019645,-1.2264036681372434,0.6128313073390714,-0.10391903912419191,-0.20609010471313877,0.105130002471307,-0.12011678907656728,-1.2710221280704586,-0.0277541417076731,0.6457736550896548,1.9661163648109836,7
-0.06395424512843328,4.379830662072768,-1.3830322063612575,-0.5944269231011694,-0.14242538753986106,-1.2582529600415202,-1.058886935810158,-0.20549378100136673,1.4016422192954334,-0.9805731145646396,0.45565305669788164,5
0.46139910127324135,0.6973041902681527,-0.6153923933995926,0.4566613997066397,0.19711977071761755,-0.6739459761074513,0.36440973826980216,1.6211262425456994,-0.22267182729900764,-0.690154048554944,-0.7715983811440146,5
2.387694704746048,-1.006551341462341,1.124591182646848,0.03622607058351608,-0.1848685323220462,1.0789749756947549,0.667238817861283,1.425416954308501,-1.2622328171194481,0.5296060286857766,-0.016366727087462816,6
-0.93954315579789,1.191971925286683,-1.3318562188304799,-0.10391903912419191,-0.20609010471313877,0.105130002471307,-0.45322877662719624,-0.6947670015942727,1.531587343022989,-0.2835673561413707,2.249328235082191,6
-0.9979157498425208,0.5324149452619757,-1.3830322063612575,1.2274595030990327,0.11223348115324937,3.41620291143103,0.9246435355140418,-0.6512760486526932,-0.7424523222092264,-1.2129083673723957,-0.8660023379010832,5
1.5704783881212208,-1.281366749805969,1.5851750704238468,-0.3141367036857536,-0.7154078420993598,-0.868714970752141,-0.8469065800961214,0.6643252778305868,-0.0277541417076731,1.2846956003109846,0.07803722966960575,7
0.05279094296082832,1.16449038445232,-0.8200963435227033,-0.4542818133934616,0.04856876397997168,0.007745505148962199,0.4855413701063945,-0.15113008982431683,-0.8074248840730055,0.9361927210993498,-0.7715983811440146,5
-0.2974446213069549,-0.18210511643145702,-0.7689203559919255,-0.5243543682473154,1.9160671343961153,-0.9660994680744858,-0.7863407641778253,-0.42294854570932494,-0.22267182729900764,1.2266117871090454,-0.5827904676298759,6
-0.3558172153515852,0.4224887819245245,-0.4618644308072596,-0.10391903912419191,-0.09998224275767595,-0.9660994680744858,-0.8166236721369733,-0.2598574721783563,-0.1576992654352285,-0.3416511693433098,-0.20517464060160162,6
0.6948894774517634,0.0927102919121712,1.9945829706700684,-0.1739915939780459,6.351375764134458,-0.381792484140417,-0.3018142368314558,0.7730526601845659,-0.9373700078005609,0.06493552307026411,-0.7715983811440146,5
-0.06395424512843328,1.35686117029286,-1.3830322063612575,-0.24406414883189959,0.027347191588879122,-0.28440798681807217,-0.6349262243820848,0.5555978954766077,0.3620812294749931,-1.1548245541704567,-0.7715983811440146,4
0.6948894774517634,0.2026364552496219,-0.0012805430302605043,-0.1739915939780459,-0.12120381514877057,0.6894369864053758,2.93845691479739,0.5664706337120177,-0.2876443891627839,-0.6320702353530048,-0.9604062946581517,5
2.8546754571030912,-0.8416620964561642,1.4316471078315143,0.10629862543737008,-0.14242538753986106,-1.0634839653968307,-0.9377553039735657,2.077781248432436,-2.171848683212336,-0.690154048554944,-0.9604062946581517,5
0.9867524476749159,-1.006551341462341,1.0222392075852926,-0.3842092585396076,-0.566856835361712,-0.9660994680744858,-1.089169843769306,-0.5044940824748093,-0.5475346366178947,-0.8063216749588222,1.494096581025639,6
0.40302650722861105,-0.5118836064438106,1.124591182646848,-0.10391903912419191,-0.20609010471313877,0.9815904783724102,2.241950031736984,0.5555978954766077,-0.5475346366178947,-0.4578187957471881,-1.1492142081722905,5
-0.93954315579789,0.2575995369183475,-0.9736243061150361,-0.5243543682473154,0.19711977071761755,-0.0896389921733826,0.5461071860246907,-0.47731223688631447,-0.22267182729900764,-0.690154048554944,-1.1492142081722905,5
2.6795576749692005,-0.18210511643145702,1.4316471078315143,0.17637118029122376,-0.3334195390596941,-0.868714970752141,-0.6954920403003809,1.8168355307828377,-1.4571505027107825,0.12301933627220324,0.45565305669788164,6
-0.414189809396216,-0.07217895309400574,-0.7689203559919255,0.3165162899989318,-0.43952740101515664,-0.381792484140417,0.1827122905149136,0.1750520572376205,0.29710866761121396,-0.5159026089491272,-1.2436181649293592,5
1.5704783881212208,-1.830997566493225,1.0734151951160702,-0.3842092585396076,5.417626578926383,-0.9660994680744858,-0.8771894880552695,0.6099615866535972,-0.09272670357145224,0.29727077587802,0.07803722966960575,5
1.7455961702551126,-0.8966251781248898,0.7151832824006266,-0.1739915939780459,0.00612561919778656,-0.9660994680744858,-0.9377553039735657,1.0992348072465636,-1.4571505027107825,0.8200250946954721,-1.0548102514152202,5
-0.7644253736639988,0.36752570025579884,-0.7689203559919255,-0.24406414883189959,-0.09998224275767595,-0.28440798681807217,-0.5743604084637887,-0.09676639864732728,1.3366696574316572,-0.22548354293943154,-0.20517464060160162,7
-1.2897787200656734,-0.8416620964561642,-0.6153923933995926,-0.5243543682473154,-0.3334195390596941,-0.9660994680744858,-0.8469065800961214,-0.6947670015942727,0.6869440387938802,-0.5159026089491272,-0.9604062946581517,5
1.1618702298088077,0.3125626185870732,0.7663592699314042,0.17637118029122376,0.04856876397997168,1.8580509542735133,0.7883704496978754,1.2079621896005426,-0.22267182729900764,0.23918696267608086,-0.8660023379010832,6
0.5197716953178716,0.7522672719368784,-0.8712723310534809,0.3165162899989318,0.06979033637106424,-0.381792484140417,0.031297750719173165,1.142725760188143,-0.0277541417076731,-0.690154048554944,-0.8660023379010832,6
0.6948894774517634,-0.4019574431063593,-0.15480850562259363,0.10629862543737008,0.0910119087621568,-0.1870234894957274,-0.08983388111741919,0.6643252778305868,-1.2622328171194481,0.4715222154838374,-0.39398255411573874,6
1.2202428238534382,-1.39129291314342,1.3804711203007365,0.10629862543737008,0.3668923498463598,-1.0634839653968307,-0.8469065800961214,1.0992348072465636,-0.4175895128903393,-0.16739972973749243,-0.8660023379010832,5
0.22790872509471916,0.9171565169430547,-0.15480850562259363,-0.033846484270337915,2.9347026091685575,-1.0634839653968307,-0.9680382119327138,1.2623258807775322,0.03721842015610316,-0.3416511693433098,-1.3380221216864276,6
-0.12232683917306357,1.8515289053113901,-1.3830322063612575,-0.24406414883189959,-0.0787606703665834,-0.5765614787851066,-0.48351168458634436,-0.11851187511814724,-0.4175895128903393,-0.9224893013627005,-0.5827904676298759,5
-1.5816416902888257,2.0988627728206555,-1.3830322063612575,-0.3141367036857536,-0.991288283183565,0.105130002471307,0.9397849894936159,-1.8037863016050044,2.3762306472521004,0.41343840228189827,0.9276728404832261,5
-1.2897787200656734,-1.1714405864685178,-0.10363251809181592,-0.1739915939780459,-0.3546411114507867,0.6894369864053758,0.33412683031065404,-0.24354836482521114,0.6869440387938802,1.8074499191284361,0.1724411864266743,5
-0.7060527796193684,0.807230353605604,-1.3830322063612575,-0.24406414883189959,-0.31219796666860156,-0.381792484140417,-0.7560578562186772,0.06632467488364138,1.0767794099765464,-0.9224893013627005,-1.0548102514152202,5
-0.6476801855747376,-0.07217895309400574,-1.0248002936458138,-0.8046445876627313,-0.290976394277509,-1.0634839653968307,-0.8166236721369733,0.28377943959159957,0.03721842015610316,0.8781089078974113,-0.7715983811440146,6
2.446067298790678,0.36752570025579884,1.124591182646848,1.2274595030990327,0.2607844878908973,-1.0634839653968307,-0.9983211198918619,2.295236013140394,-0.4175895128903393,0.4715222154838374,1.3996926242685706,6
-0.3558172153515852,-1.39129291314342,0.15224741956207233,-0.3842092585396076,-0.5456352629706195,0.2025144997936518,-0.3926629607089001,-0.8578580751253017,-0.22267182729900764,1.4008632267148629,0.8332688837261576,7
-0.2974446213069549,0.3125626185870732,0.3057753821544055,-0.3842092585396076,-0.290976394277509,0.7868214837277205,2.211667123777836,0.011960983706651827,-0.4175895128903393,-0.690154048554944,-0.9604062946581517,5
0.46139910127324135,1.2469350069554086,2.0969349457316238,-0.5944269231011694,6.924358218693954,0.2025144997936518,0.5158242780655425,-0.1402573515889672,-2.6916291781225574,3.8984671943982434,-1.2436181649293592,6
1.4537332000319603,-0.7317359331187129,0.7151832824006266,-0.24406414883189959,-0.0787606703665834,-0.868714970752141,-0.9074723960144176,0.881780042538545,-1.522123064574559,0.06493552307026411,-1.0548102514152202,6
0.40302650722861105,-0.5668466881125362,0.3569513696851832,-0.033846484270337915,-0.16364695993095363,0.9815904783724102,1.1820482531668006,1.044871116069574,0.42705379133876936,-0.22548354293943154,-0.8660023379010832,6
-0.8811705617532598,1.329379629458497,-1.3830322063612575,0.3165162899989318,0.3032276326730821,-0.7713304734297962,-0.725774948259529,-0.15113008982431683,0.8818617243852147,-0.5739864221510657,0.26684514318374286,5
2.270949516656786,-0.45692052477508494,1.124591182646848,-0.8046445876627313,-0.2697548218864164,-1.2582529600415202,-1.2405843835650465,0.06632467488364138,-1.1972602552556717,-0.16739972973749243,-0.016366727087462816,5
0.1111635370054586,-1.0615144231310665,0.8687112449929597,-0.5944269231011694,-0.1848685323220462,-0.9660994680744858,-1.058886935810158,-0.39576670012083015,1.3366696574316572,-0.16739972973749243,0.26684514318374286,5
-0.7060527796193684,-0.5668466881125362,0.7663592699314042,2.0683301613452802,-0.37586268384187893,1.2737439703394446,2.4842132954101688,0.28377943959159957,0.6869440387938802,0.3553545890799591,0.07803722966960575,5
-0.8811705617532598,1.3018980886241343,-1.3830322063612575,-0.5243543682473154,-0.4607489734062492,1.7606664569511685,0.15242938255576552,0.4468705131226286,1.9863952760694343,0.12301933627220324,-0.48838651087280727,5
-1.4065239081549339,-0.7592174739530757,-0.7177443684611479,-0.10391903912419191,-0.6729646973171769,-0.1870234894957274,-0.5743604084637887,-1.7168043957218453,1.9863952760694343,0.06493552307026411,1.871712408053915,6
1.2202428238534382,-1.6111452398183226,1.124591182646848,-0.5243543682473154,-0.2697548218864164,-0.9660994680744858,-0.8166236721369733,0.5012342042996182,-0.8723974459367818,2.3302042379458885,0.5500570134549502,6
-0.5309349974854766,0.0927102919121712,-0.4106884432764819,-0.5243543682473154,-0.12120381514877057,-0.0896389921733826,-0.3926629607089001,-0.12394824423582206,1.1417519718403255,0.12301933627220324,0.07803722966960575,5
-0.23907202726232413,-1.1164775047997921,0.7151832824006266,-0.7345720328088773,-0.6729646973171769,-0.9660994680744858,-0.362380052749752,-1.5319678457200567,-0.1576992654352285,0.29727077587802,0.5500570134549502,6
-0.822797967708629,-0.23706819810018268,-0.4106884432764819,-0.5944269231011694,-0.1848685323220462,-0.28440798681807217,-0.6349262243820848,-0.7110761089474178,0.42705379133876936,-0.1093159165355533,-0.5827904676298759,6
0.578144289362503,-0.2920312797689083,0.10107143203129464,-0.3141367036857536,0.8337669424503958,-0.9660994680744858,-0.9377553039735657,0.011960983706651827,-0.612507198481671,0.3553545890799591,0.7388649269690873,5
-0.3558172153515852,0.36752570025579884,-1.3830322063612575,0.03622607058351608,-0.6941862697082672,-0.868714970752141,-1.02860402785101,-0.21093015011904154,0.42705379133876936,-0.5739864221510657,0.3612490999408131,5
-0.7644253736639988,1.494268874464674,-1.3830322063612575,-0.033846484270337915,-0.41830582862406407,-0.868714970752141,-0.8166236721369733,0.06632467488364138,1.0767794099765464,-0.5739864221510657,-0.7715983811440146,5
-1.5816416902888257,1.7416027419739388,-1.1271522687073692,-0.8046445876627313,-0.9064019936191927,-0.381792484140417,1.2426140690850966,-2.3800414280811903,1.596559904886768,0.9361927210993498,2.3437321918392593,8
0.28628131913935045,-0.34699436143763396,1.124591182646848,0.24644373514507775,-0.05753909797549083,0.105130002471307,1.9088380441863546,0.7730526601845659,-0.1576992654352285,-0.3416511693433098,-0.5827904676298759,5
0.22790872509471916,1.35686117029286,1.2269431577084033,-0.5944269231011694,6.945579791085047,-0.381792484140417,0.5763900939838388,-0.29791205600226106,-2.0419035594847803,2.9691261831672175,-1.1492142081722905,5
0.05279094296082832,0.14767337358089686,-1.1783282562381467,-0.3842092585396076,-0.12120381514877057,-0.5765614787851066,-0.7560578562186772,0.4468705131226286,-0.612507198481671,-1.270992180574335,-0.7715983811440146,5
0.811634665541024,0.6973041902681527,0.3569513696851832,0.03622607058351608,0.13345505354434192,-0.381792484140417,1.2426140690850966,0.6425798013597669,-0.35261695102656304,0.0068517098683249745,-0.29957859735867015,5
2.9130480511477224,-0.5668466881125362,1.5851750704238468,-0.4542818133934616,-0.37586268384187893,-0.0896389921733826,-0.21096551295401156,1.9690538660784567,-1.6520681883021142,-0.9805731145646396,-1.3380221216864276,5
-0.5893075915301074,-1.0615144231310665,0.3057753821544055,-0.033846484270337915,-0.5031921181884343,0.4946679917606862,-0.3018142368314558,-0.8578580751253017,0.2321361057474377,0.6457736550896548,1.5885005377827077,7
0.34465391318398075,-0.2920312797689083,-0.15480850562259363,0.21140745771815092,0.13345505354434192,1.8580509542735133,1.7877064123497624,0.7730526601845659,-1.3921779408470034,-0.7482378617568831,-1.1492142081722905,5
0.8700072595856554,-1.0615144231310665,0.6128313073390714,-0.8046445876627313,-0.4607489734062492,-1.2582529600415202,-1.2103014756058985,-1.1296765310102495,-0.8074248840730055,-0.6320702353530048,0.9276728404832261,7
1.1034976357641766,-1.1164775047997921,0.9710632200545152,-0.4542818133934616,-0.14242538753986106,-0.9660994680744858,-1.1497356596876023,-0.27073021041370593,-1.3921779408470034,-1.0386569277665787,-0.016366727087462816,6
1.395360605987329,2.016418150317567,0.3569513696851832,2.839128264737673,0.5154433565840056,0.6894369864053758,1.5757260566357256,3.3227097763857016,-0.612507198481671,0.12301933627220324,-1.0548102514152202,5
-0.7644253736639988,0.2026364552496219,-1.280680231299702,-0.3842092585396076,-0.3334195390596941,0.105130002471307,-0.6349262243820848,-0.5588577736517988,0.29710866761121396,-0.2835673561413707,-0.20517464060160162,5
-0.3558172153515852,2.373678181164283,-0.8712723310534809,-0.3141367036857536,0.5154433565840056,-0.4791769814627618,-0.7560578562186772,-0.2598574721783563,-0.35261695102656304,-0.9224893013627005,-0.8660023379010832,5
2.9130480511477224,-1.0615144231310665,1.2781191452391811,0.4566613997066397,0.13345505354434192,0.105130002471307,0.1827122905149136,2.512690777848473,-1.7170407501658933,0.8781089078974113,-0.8660023379010832,6
-0.18069943321769386,1.3018980886241343,0.25459939462362774,-0.3141367036857536,-0.1848685323220462,0.007745505148962199,0.8186533576570235,-0.11851187511814724,-0.2876443891627839,-0.9224893013627005,-0.5827904676298759,6
-1.1146609379317816,1.9339735278144785,-1.3830322063612575,-0.1739915939780459,1.6614082657030051,-0.9660994680744858,-1.058886935810158,-0.6893306324765979,1.596559904886768,-0.8644054881607613,0.3612490999408131,5
0.578144289362503,-0.7866990147874385,0.8687112449929597,-0.3141367036857536,0.4093354946285449,1.7606664569511685,2.3630816635735763,0.5555978954766077,-1.1322876933918926,3.259545249176913,-0.8660023379010832,5
0.28628131913935045,0.4224887819245245,0.15224741956207233,0.17637118029122376,0.00612561919778656,0.105130002471307,-0.029268065199123016,0.4468705131226286,-0.35261695102656304,-0.8644054881607613,-1.0548102514152202,4
-1.5816416902888257,-0.18210511643145702,-0.9224483185842586,-0.1739915939780459,-0.8215157040548224,0.105130002471307,1.5757260566357256,-1.6733134427802054,2.0513678379332103,-0.16739972973749243,2.438136148596328,5
1.1034976357641766,-0.7317359331187129,0.6640072948698491,-0.033846484270337915,-0.41830582862406407,2.442357938207582,0.2129951984740617,0.41425229841639866,0.42705379133876936,1.1685279739071064,0.07803722966960575,6
1.6872235762104815,-0.7317359331187129,1.1757671701776258,-0.3842092585396076,0.23956291549980474,0.2998989971159966,0.09186356663746933,0.5719070028296925,-1.3921779408470034,-0.4578187957471881,-0.016366727087462816,5
0.5197716953178716,-0.01721587142528009,-0.15480850562259363,0.03622607058351608,-0.20609010471313877,1.1763594730170999,2.7870423750016493,0.5990888484181872,-0.6774797603454501,-0.5159026089491272,-0.8660023379010832,5
-0.9979157498425208,-0.5118836064438106,-0.9224483185842586,-0.24406414883189959,-0.5244136905795269,-0.6739459761074513,-0.8771894880552695,-1.2710221280704586,0.6869440387938802,0.18110314947414172,0.8332688837261576,6
0.40302650722861105,1.5767134969677619,-1.1271522687073692,-0.10391903912419191,-0.14242538753986106,0.9815904783724102,1.4848773327582814,0.7404344454783963,0.29710866761121396,-0.7482378617568831,-0.39398255411573874,5
-0.5893075915301074,0.3125626185870732,-0.05245653056103822,3.259563593860797,-0.37586268384187893,1.8580509542735133,2.241950031736984,0.7186889690075764,0.3620812294749931,-0.9805731145646396,-0.9604062946581517,5
0.22790872509471916,-0.07217895309400574,-0.9224483185842586,-0.033846484270337915,0.06979033637106424,0.3972834944383414,0.06158065867832125,0.4468705131226286,0.16716354388365856,1.1685279739071064,0.1724411864266743,7
-1.1146609379317816,-0.9515882597936155,-0.3083364682149266,-0.24406414883189959,-0.8639588488370076,0.9815904783724102,0.031297750719173165,-0.09133002952965247,1.0118068481127702,0.6457736550896548,-0.6771944243869461,6
0.9867524476749159,1.0820457619492316,0.817535257462182,-0.1739915939780459,-0.6092999801438971,-0.0896389921733826,-0.48351168458634436,-0.09676639864732728,-1.0673151315281164,-0.5159026089491272,0.5500570134549502,5
0.7532620714963938,0.14767337358089686,0.20342340709285006,0.17637118029122376,0.027347191588879122,-0.0896389921733826,-0.029268065199123016,0.6099615866535972,-1.3272053789832272,1.517030853118741,-0.39398255411573874,6
-1.2314061260210425,-0.9515882597936155,-0.15480850562259363,-0.24406414883189959,0.1546766259354345,0.2998989971159966,-0.15039969703571537,-1.184040222187239,1.6615324667505442,-0.5159026089491272,1.2108847107544318,6
0.6948894774517634,1.9339735278144785,-0.0012805430302605043,-0.1739915939780459,-0.0787606703665834,1.4685129649841342,2.968739822756538,0.5555978954766077,-0.48256207475411556,-0.7482378617568831,-0.9604062946581517,5
-1.2314061260210425,-0.5118836064438106,0.6128313073390714,-0.033846484270337915,-0.2273116771042313,-0.9660994680744858,-0.9983211198918619,-0.667585156005778,1.2716970955678781,0.18110314947414172,0.5500570134549502,6
-1.2314061260210425,0.5873780269307014,-0.9224483185842586,-0.033846484270337915,-0.14242538753986106,-0.0896389921733826,-0.6349262243820848,-0.7600034310066722,1.6615324667505442,-0.16739972973749243,1.494096581025639,5
